0
783
1533
2283
3033,261.626,277.183,349.228,415.305
3783,261.626,277.183,349.228,415.305
4533,261.626,277.183,349.228,415.305
5283,261.626,277.183,349.228,415.305
6033,277.183,349.228,415.305,466.164
6783,277.183,349.228,415.305,466.164
7533,277.183,349.228,415.305,466.164
8283,277.183,349.228,415.305,466.164
9033,277.183,349.228,369.994,466.164
9783,277.183,349.228,369.994,466.164
10533,277.183,349.228,369.994,466.164
11283,277.183,349.228,369.994,466.164
12033,261.626,311.127,415.305
12783,261.626,311.127,415.305
13533,261.626,311.127,415.305
14283,261.626,311.127,415.305
15033,261.626,277.183,349.228,415.305
15783,261.626,277.183,349.228,415.305
16533,261.626,277.183,349.228,415.305
17283,261.626,277.183,349.228,415.305
18033,277.183,349.228,415.305,466.164
18783,277.183,349.228,415.305,466.164
19533,277.183,349.228,415.305,466.164
20283,277.183,349.228,415.305,466.164
21033,277.183,369.994,466.164
21783,277.183,369.994,466.164
22533,277.183,369.994,466.164
24033,261.626,311.127,415.305
24783,261.626,311.127,415.305
26283,261.626,311.127,415.305
27033,277.183,349.228,466.164
28533,277.183,349.228,466.164
29283,277.183,349.228,466.164
30033,261.626,311.127,415.305
31533,261.626,311.127,415.305
32283,261.626,311.127,415.305
33033,277.183,369.994,466.164
33783,277.183,369.994,466.164
34533,277.183,369.994,466.164
35283,277.183,369.994,466.164
36033,261.626,349.228,440.0
36783,261.626,349.228,440.0
37533,261.626,349.228,440.0
38283,261.626,349.228,440.0
39033,277.183,349.228,466.164
40533,277.183,349.228,466.164
41283,277.183,349.228,466.164
42033,261.626,311.127,415.305
42783,261.626,311.127,415.305
45033,277.183,369.994,466.164
45783,277.183,369.994,466.164
46533,277.183,369.994,466.164
47283,277.183,369.994,466.164
48033,261.626,311.127,415.305
48783,261.626,311.127,415.305
49533,261.626,349.228,440.0
50283,261.626,349.228,440.0
51033,261.626,277.183,349.228,415.305
51783,261.626,277.183,349.228,415.305
52533,261.626,277.183,349.228,415.305
53283,261.626,277.183,349.228,415.305
54033,277.183,349.228,415.305,466.164
54783,277.183,349.228,415.305,466.164
55533,277.183,349.228,415.305,466.164
56283,277.183,349.228,415.305,466.164
57033,277.183,349.228,369.994,466.164
57783,277.183,349.228,369.994,466.164
58533,277.183,349.228,369.994,466.164
59283,277.183,349.228,369.994,466.164
60033,261.626,311.127,415.305
60783,261.626,311.127,415.305
61533,261.626,311.127,415.305
62283,261.626,311.127,415.305
63033,261.626,277.183,349.228,415.305
63783,261.626,277.183,349.228,415.305
64533,261.626,277.183,349.228,415.305
65283,261.626,277.183,349.228,415.305
66033,277.183,349.228,415.305,466.164
66783,277.183,349.228,415.305,466.164
67533,277.183,349.228,415.305,466.164
68283,277.183,349.228,415.305,466.164
69033,277.183,349.228,369.994,466.164
69783,277.183,349.228,369.994,466.164
70533,277.183,349.228,369.994,466.164
71283,277.183,349.228,369.994,466.164
72033,261.626,311.127,415.305
74283,261.626,311.127,415.305
75033,261.626,277.183,349.228,415.305
75783,261.626,277.183,349.228,415.305
76533,261.626,277.183,349.228,415.305
77283,261.626,277.183,349.228,415.305
78033,277.183,349.228,415.305,466.164
78783,277.183,349.228,415.305,466.164
79533,277.183,349.228,415.305,466.164
80283,277.183,349.228,415.305,466.164
81033,277.183,349.228,369.994,466.164
81783,277.183,349.228,369.994,466.164
82533,277.183,349.228,369.994,466.164
83283,277.183,349.228,369.994,466.164
84033,261.626,311.127,415.305
84783,261.626,311.127,415.305
86222,261.626,311.127,415.305
86850,261.626,277.183,349.228,415.305
88717,261.626,277.183,349.228,415.305
90317,277.183,349.228,415.305,466.164
91561,277.183,349.228,415.305,466.164
92750,277.183,349.228,369.994,466.164
94561,277.183,349.228,369.994,466.164
96317,261.626,311.127,415.305
97439,261.626,311.127,415.305
